V1	V2.x	V3	V4	V5	grp	DUP	len
9	braker_augustus	intron	1251678	1252222	535	NO	545
9	braker_augustus	exon	1252223	1252404	536	NO	182
9	braker_augustus	intron	1252405	1253152	537	NO	748
9	braker_augustus	exon	1253153	1254575	538	NO	1423
9	braker_augustus	intron	1254576	1254972	539	NO	397
9	braker_augustus	exon	1254973	1255111	540	NO	139
9	braker_augustus	intron	1255112	1255663	541	NO	552
9	braker_augustus	exon	1255664	1255769	542	NO	106
9	braker_augustus	intron	1255770	1257142	543	NO	1373
9	braker_augustus	exon	1257143	1257258	544	NO	116
9	braker_augustus	intron	1257259	1259137	545	NO	1879
9	braker_augustus	exon	1259138	1259359	546	NO	222
9	braker_augustus	intron	1259360	1260133	547	NO	774
9	braker_augustus	exon	1260134	1260387	548	NO	254
9	braker_augustus	intron	1260388	1261046	549	NO	659
9	braker_augustus	exon	1261047	1261164	550	NO	118
9	braker_augustus	intron	1261165	1261472	551	NO	308
9	braker_augustus	exon	1261473	1261653	552	NO	181
9	braker_augustus	intron	1261654	1261895	553	NO	242
9	braker_augustus	exon	1261896	1262020	554	NO	125
9	braker_augustus	intron	1262021	1262845	555	NO	825
9	braker_augustus	exon	1262846	1263003	556	NO	158
9	braker_augustus	intron	1263004	1263435	557	NO	432
9	braker_augustus	exon	1263436	1263673	558	NO	238
9	braker_augustus	intron	1263674	1263974	559	NO	301
9	braker_augustus	exon	1263975	1264471	560	NO	497
9	braker_augustus	intron	1264472	1265004	561	NO	533
9	braker_augustus	exon	1265005	1265192	562	NO	188
9	braker_augustus	intron	1265193	1265389	563	NO	197
9	braker_augustus	exon	1265390	1265565	564	NO	176
9	braker_augustus	intron	1265566	1265934	565	NO	369
9	braker_augustus	exon	1265935	1266060	566	NO	126
9	braker_augustus	intron	1266061	1266302	567	NO	242
9	braker_augustus	exon	1266303	1266547	568	NO	245
9	braker_augustus	intron	1266548	1266974	569	NO	427
9	braker_augustus	exon	1266975	1267133	570	NO	159
9	braker_augustus	intron	1267134	1267593	571	NO	460
9	braker_augustus	exon	1267594	1267790	572	NO	197
9	braker_augustus	intron	1267791	1268222	573	NO	432
9	braker_augustus	exon	1268223	1268401	574	NO	179
9	braker_augustus	intron	1268402	1268760	575	NO	359
9	braker_augustus	exon	1268761	1268882	576	NO	122
9	braker_augustus	intron	1268883	1269285	577	NO	403
9	braker_augustus	exon	1269286	1269443	578	NO	158
9	braker_augustus	intron	1269444	1270570	579	NO	1127
9	braker_augustus	exon	1270571	1270696	580	NO	126
9	braker_augustus	intron	1270697	1271421	581	NO	725
9	braker_augustus	exon	1271422	1271600	582	NO	179
9	braker_augustus	intron	1271601	1272899	583	NO	1299
9	braker_augustus	exon	1272900	1273075	584	NO	176
9	braker_augustus	intron	1273076	1273596	585	NO	521
9	braker_augustus	exon	1273597	1273823	586	NO	227
9	braker_augustus	intron	1273824	1274276	587	NO	453
9	braker_augustus	exon	1274277	1274455	588	NO	179
9	braker_augustus	intron	1274456	1275379	589	NO	924
9	braker_augustus	exon	1275380	1275569	590	NO	190
9	braker_augustus	intron	1275570	1275918	591	NO	349
9	braker_augustus	exon	1275919	1276152	592	NO	234
9	braker_augustus	intron	1276153	1276345	593	NO	193
9	braker_augustus	exon	1276346	1276627	594	NO	282
9	braker_augustus	intron	1276628	1277377	595	NO	750
9	braker_augustus	exon	1277378	1278208	596	NO	831
9	braker_augustus	intron	1278209	1278644	597	NO	436
9	braker_augustus	exon	1278645	1280625	598	NO	1981
9	braker_augustus	non_coding	1280626	1281243	599	NO	618
9	braker_augustus	exon	1281244	1281376	600	NO	133
9	braker_augustus	intron	1281377	1281646	601	NO	270
9	braker_augustus	exon	1281647	1281815	602	NO	169
9	braker_augustus	intron	1281816	1282051	603	NO	236
9	braker_augustus	exon	1282052	1282227	604	NO	176
9	braker_augustus	intron	1282228	1282573	605	NO	346
9	braker_augustus	exon	1282574	1282734	606	NO	161
9	braker_augustus	intron	1282735	1283906	607	NO	1172
9	braker_augustus	exon	1283907	1284030	608	NO	124
9	braker_augustus	intron	1284031	1284314	609	NO	284
9	braker_augustus	exon	1284315	1284470	610	NO	156
9	braker_augustus	intron	1284471	1284863	611	NO	393
9	braker_augustus	exon	1284864	1285054	612	NO	191
9	braker_augustus	intron	1285055	1285614	613	NO	560
9	braker_augustus	exon	1285615	1285792	614	NO	178
9	braker_augustus	intron	1285793	1286506	615	NO	714
9	braker_augustus	exon	1286507	1286684	616	NO	178
9	braker_augustus	intron	1286685	1287327	617	NO	643
9	braker_augustus	exon	1287328	1287463	618	NO	136
9	braker_augustus	intron	1287464	1287905	619	NO	442
9	braker_augustus	exon	1287906	1288027	620	NO	122
9	braker_augustus	intron	1288028	1289254	621	NO	1227
9	braker_augustus	exon	1289255	1289445	622	NO	191
9	braker_augustus	intron	1289446	1290353	623	NO	908
9	braker_augustus	exon	1290354	1290495	624	NO	142
9	braker_augustus	intron	1290496	1290989	625	NO	494
9	braker_augustus	exon	1290990	1291235	626	NO	246
9	braker_augustus	intron	1291236	1291396	627	NO	161
9	braker_augustus	exon	1291397	1292170	628	NO	774
9	braker_augustus	intron	1292171	1292383	629	NO	213
9	braker_augustus	exon	1292384	1293661	630	NO	1278
9	braker_augustus	intron	1293662	1293802	631	NO	141
9	braker_augustus	exon	1293803	1293953	632	NO	151
9	braker_augustus	intron	1293954	1294490	633	NO	537
9	braker_augustus	exon	1294491	1294787	634	NO	297
9	braker_augustus	intron	1294788	1297680	635	NO	2893
9	braker_augustus	exon	1297681	1297773	636	NO	93
9	braker_augustus	intron	1297774	1307558	637	NO	9785
9	braker_augustus	exon	1307559	1307724	638	NO	166
9	braker_augustus	intron	1307725	1308812	639	NO	1088
9	braker_augustus	exon	1308813	1308925	640	NO	113
9	braker_augustus	intron	1308926	1309785	641	NO	860
9	braker_augustus	exon	1309786	1309843	642	NO	58
9	braker_augustus	intron	1309844	1318302	643	NO	8459
9	braker_augustus	exon	1318303	1318431	644	NO	129
9	braker_augustus	intron	1318432	1327049	645	NO	8618
9	braker_augustus	exon	1327050	1327178	646	NO	129
9	braker_augustus	intron	1327179	1340628	647	NO	13450
9	braker_augustus	exon	1340629	1340744	648	NO	116
9	braker_augustus	intron	1340745	1340933	649	NO	189
9	braker_augustus	exon	1340934	1345532	650	NO	4599
9	braker_augustus	non_coding	1345533	1376930	651	NO	31398
9	braker_augustus	exon	1376931	1377075	652	NO	145
9	braker_augustus	intron	1377076	1379497	653	NO	2422
9	braker_augustus	exon	1379498	1379552	654	NO	55
9	braker_augustus	intron	1379553	1379776	655	NO	224
9	braker_augustus	exon	1379777	1379878	656	NO	102
9	braker_augustus	intron	1379879	1381104	657	NO	1226
9	braker_augustus	exon	1381105	1381242	658	NO	138
9	braker_augustus	intron	1381243	1382306	659	NO	1064
9	braker_augustus	exon	1382307	1382477	660	NO	171
9	braker_augustus	intron	1382478	1383407	661	NO	930
9	braker_augustus	exon	1383408	1383627	662	NO	220
9	braker_augustus	intron	1383628	1383972	663	NO	345
9	braker_augustus	exon	1383973	1384400	664	NO	428
9	braker_augustus	intron	1384401	1384869	665	NO	469
9	braker_augustus	exon	1384870	1384990	666	NO	121
9	braker_augustus	non_coding	1384991	1392931	667	NO	7941
9	braker_augustus	exon	1392932	1393093	668	NO	162
9	braker_augustus	intron	1393094	1393545	669	NO	452
9	braker_augustus	exon	1393546	1393651	670	NO	106
9	braker_augustus	intron	1393652	1394163	671	NO	512
9	braker_augustus	exon	1394164	1394378	672	NO	215
9	braker_augustus	intron	1394379	1396822	673	NO	2444
9	braker_augustus	exon	1396823	1397022	674	NO	200
9	braker_augustus	intron	1397023	1397377	675	NO	355
9	braker_augustus	exon	1397378	1397519	676	NO	142
9	braker_augustus	intron	1397520	1401876	677	NO	4357
9	braker_augustus	exon	1401877	1401972	678	NO	96
9	braker_augustus	intron	1401973	1402247	679	NO	275
9	braker_augustus	exon	1402248	1402376	680	NO	129
9	braker_augustus	intron	1402377	1410621	681	NO	8245
9	braker_augustus	exon	1410622	1410888	682	NO	267
9	braker_augustus	non_coding	1410889	1441277	683	NO	30389
9	braker_augustus	exon	1441278	1441367	684	NO	90
9	braker_augustus	intron	1441368	1442905	685	NO	1538
9	braker_augustus	exon	1442906	1443169	686	NO	264
9	braker_augustus	non_coding	1443170	1446283	687	NO	3114
9	braker_augustus	exon	1446284	1446463	688	NO	180
9	braker_augustus	intron	1446464	1449568	689	NO	3105
9	braker_augustus	exon	1449569	1449916	690	NO	348
9	braker_augustus	non_coding	1449917	1475267	691	NO	25351
9	braker_augustus	exon	1475268	1475425	692	NO	158
9	braker_augustus	intron	1475426	1477954	693	NO	2529
9	braker_augustus	exon	1477955	1478114	694	NO	160
9	braker_augustus	intron	1478115	1478426	695	NO	312
9	braker_augustus	exon	1478427	1478620	696	NO	194
9	braker_augustus	intron	1478621	1479376	697	NO	756
9	braker_augustus	exon	1479377	1479482	698	NO	106
9	braker_augustus	non_coding	1479483	1491809	699	NO	12327
9	braker_augustus	exon	1491810	1491932	700	NO	123
9	braker_augustus	intron	1491933	1496810	701	NO	4878
9	braker_augustus	exon	1496811	1496952	702	NO	142
9	braker_augustus	intron	1496953	1497432	703	NO	480
9	braker_augustus	exon	1497433	1497563	704	NO	131
9	braker_augustus	non_coding	1497564	1504706	705	NO	7143
9	braker_augustus	exon	1504707	1504925	706	NO	219
9	braker_augustus	non_coding	1504926	1514098	707	NO	9173
9	braker_augustus	exon	1514099	1514154	708	NO	56
9	braker_augustus	intron	1514155	1514804	709	NO	650
9	braker_augustus	exon	1514805	1514902	710	NO	98
9	braker_augustus	intron	1514903	1515902	711	NO	1000
9	braker_augustus	exon	1515903	1516046	712	NO	144
9	braker_augustus	intron	1516047	1517168	713	NO	1122
9	braker_augustus	exon	1517169	1517263	714	NO	95
9	braker_augustus	non_coding	1517264	1550323	715	NO	33060
9	braker_augustus	exon	1550324	1550417	716	NO	94
9	braker_augustus	intron	1550418	1555724	717	NO	5307
9	braker_augustus	exon	1555725	1555921	718	NO	197
9	braker_augustus	intron	1555922	1563750	719	NO	7829
9	braker_augustus	exon	1563751	1563900	720	NO	150
9	braker_augustus	intron	1563901	1564151	721	NO	251
9	braker_augustus	exon	1564152	1564266	722	NO	115
9	braker_augustus	intron	1564267	1564428	723	NO	162
9	braker_augustus	exon	1564429	1565067	724	NO	639
9	braker_augustus	intron	1565068	1565142	725	NO	75
9	braker_augustus	exon	1565143	1565260	726	NO	118
9	braker_augustus	intron	1565261	1565373	727	NO	113
9	braker_augustus	exon	1565374	1565411	728	NO	38
9	braker_augustus	intron	1565412	1565512	729	NO	101
9	braker_augustus	exon	1565513	1565852	730	NO	340
9	braker_augustus	intron	1565853	1565934	731	NO	82
9	braker_augustus	exon	1565935	1566502	732	NO	568
9	braker_augustus	non_coding	1566503	1567487	733	NO	985
9	braker_augustus	exon	1567488	1568081	734	NO	594
9	braker_augustus	intron	1568082	1568276	735	NO	195
9	braker_augustus	exon	1568277	1568582	736	NO	306
9	braker_augustus	non_coding	1568583	1570256	737	NO	1674
9	braker_augustus	exon	1570257	1570486	738	NO	230
9	braker_augustus	intron	1570487	1570831	739	NO	345
9	braker_augustus	exon	1570832	1571291	740	NO	460
9	braker_augustus	intron	1571292	1571454	741	NO	163
9	braker_augustus	exon	1571455	1571670	742	NO	216
9	braker_augustus	intron	1571671	1571757	743	NO	87
9	braker_augustus	exon	1571758	1571865	744	NO	108
9	braker_augustus	non_coding	1571866	1575326	745	NO	3461
9	braker_augustus	exon	1575327	1575679	746	NO	353
9	braker_augustus	intron	1575680	1575783	747	NO	104
9	braker_augustus	exon	1575784	1575955	748	NO	172
9	braker_augustus	intron	1575956	1579063	749	NO	3108
9	braker_augustus	exon	1579064	1579564	750	NO	501
9	braker_augustus	non_coding	1579565	1580460	751	NO	896
9	braker_augustus	exon	1580461	1580635	752	NO	175
9	braker_augustus	intron	1580636	1581007	753	NO	372
9	braker_augustus	exon	1581008	1581191	754	NO	184
9	braker_augustus	intron	1581192	1581459	755	NO	268
9	braker_augustus	exon	1581460	1581637	756	NO	178
9	braker_augustus	intron	1581638	1582048	757	NO	411
9	braker_augustus	exon	1582049	1582215	758	NO	167
9	braker_augustus	intron	1582216	1582450	759	NO	235
9	braker_augustus	exon	1582451	1582610	760	NO	160
9	braker_augustus	intron	1582611	1582918	761	NO	308
9	braker_augustus	exon	1582919	1583024	762	NO	106
9	braker_augustus	intron	1583025	1583269	763	NO	245
9	braker_augustus	exon	1583270	1583375	764	NO	106
9	braker_augustus	intron	1583376	1583674	765	NO	299
9	braker_augustus	exon	1583675	1583850	766	NO	176
9	braker_augustus	intron	1583851	1584253	767	NO	403
9	braker_augustus	exon	1584254	1584378	768	NO	125
9	braker_augustus	intron	1584379	1587860	769	NO	3482
9	braker_augustus	exon	1587861	1587950	770	NO	90
9	braker_augustus	non_coding	1587951	1592108	771	NO	4158
9	braker_augustus	exon	1592109	1592368	772	NO	260
9	braker_augustus	intron	1592369	1594597	773	NO	2229
9	braker_augustus	exon	1594598	1594646	774	NO	49
9	braker_augustus	non_coding	1594647	1697955	775	NO	103309
9	braker_augustus	exon	1697956	1698066	776	NO	111
9	braker_augustus	intron	1698067	1698790	777	NO	724
9	braker_augustus	exon	1698791	1698872	778	NO	82
9	braker_augustus	intron	1698873	1699876	779	NO	1004
9	braker_augustus	exon	1699877	1700024	780	NO	148
9	braker_augustus	intron	1700025	1701805	781	NO	1781
9	braker_augustus	exon	1701806	1702031	782	NO	226
9	braker_augustus	intron	1702032	1702198	783	NO	167
9	braker_augustus	exon	1702199	1702328	784	NO	130
9	braker_augustus	intron	1702329	1702574	785	NO	246
9	braker_augustus	exon	1702575	1702783	786	NO	209
9	braker_augustus	intron	1702784	1702872	787	NO	89
9	braker_augustus	exon	1702873	1702995	788	NO	123
9	braker_augustus	non_coding	1702996	1711633	789	NO	8638
9	braker_augustus	exon	1711634	1712016	790	NO	383
9	braker_augustus	intron	1712017	1712675	791	NO	659
9	braker_augustus	exon	1712676	1714524	792	NO	1849
9	braker_augustus	non_coding	1714525	1729270	793	NO	14746
9	braker_augustus	exon	1729271	1732012	794	NO	2742
9	braker_augustus	intron	1732013	1732372	795	NO	360
9	braker_augustus	exon	1732373	1732384	796	NO	12
9	braker_augustus	non_coding	1732385	1736809	797	NO	4425
9	braker_augustus	exon	1736810	1737381	798	NO	572
9	braker_augustus	intron	1737382	1737497	799	NO	116
9	braker_augustus	exon	1737498	1737604	800	NO	107
9	braker_augustus	intron	1737605	1738271	801	NO	667
9	braker_augustus	exon	1738272	1738359	802	NO	88
9	braker_augustus	intron	1738360	1740193	803	NO	1834
9	braker_augustus	exon	1740194	1740312	804	NO	119
9	braker_augustus	intron	1740313	1741596	805	NO	1284
9	braker_augustus	exon	1741597	1741796	806	NO	200
9	braker_augustus	non_coding	1741797	1751276	807	NO	9480
9	braker_augustus	exon	1751277	1751444	808	NO	168
9	braker_augustus	intron	1751445	1751662	809	NO	218
9	braker_augustus	exon	1751663	1751857	810	NO	195
9	braker_augustus	non_coding	1751858	1761550	811	NO	9693
9	braker_augustus	exon	1761551	1761691	812	NO	141
9	braker_augustus	intron	1761692	1761902	813	NO	211
9	braker_augustus	exon	1761903	1762015	814	NO	113
9	braker_augustus	intron	1762016	1762092	815	NO	77
9	braker_augustus	exon	1762093	1762304	816	NO	212
9	braker_augustus	intron	1762305	1762447	817	NO	143
9	braker_augustus	exon	1762448	1762654	818	NO	207
9	braker_augustus	intron	1762655	1762814	819	NO	160
9	braker_augustus	exon	1762815	1763074	820	NO	260
9	braker_augustus	intron	1763075	1763507	821	NO	433
9	braker_augustus	exon	1763508	1763942	822	NO	435
9	braker_augustus	non_coding	1763943	1764253	823	NO	311
9	braker_augustus	exon	1764254	1764437	824	NO	184
9	braker_augustus	intron	1764438	1764905	825	NO	468
9	braker_augustus	exon	1764906	1765012	826	NO	107
9	braker_augustus	intron	1765013	1766539	827	NO	1527
9	braker_augustus	exon	1766540	1766719	828	NO	180
9	braker_augustus	intron	1766720	1767140	829	NO	421
9	braker_augustus	exon	1767141	1767299	830	NO	159
9	braker_augustus	non_coding	1767300	1768770	831	NO	1471
9	braker_augustus	exon	1768771	1768879	832	NO	109
9	braker_augustus	intron	1768880	1769061	833	NO	182
9	braker_augustus	exon	1769062	1769267	834	NO	206
9	braker_augustus	intron	1769268	1769343	835	NO	76
9	braker_augustus	exon	1769344	1769397	836	NO	54
9	braker_augustus	intron	1769398	1769507	837	NO	110
9	braker_augustus	exon	1769508	1769951	838	NO	444
9	braker_augustus	intron	1769952	1770122	839	NO	171
9	braker_augustus	exon	1770123	1770338	840	NO	216
9	braker_augustus	intron	1770339	1770580	841	NO	242
9	braker_augustus	exon	1770581	1770667	842	NO	87
9	braker_augustus	non_coding	1770668	1770762	843	NO	95
9	braker_augustus	exon	1770763	1770870	844	NO	108
9	braker_augustus	intron	1770871	1771198	845	NO	328
9	braker_augustus	exon	1771199	1771264	846	NO	66
9	braker_augustus	intron	1771265	1774522	847	NO	3258
9	braker_augustus	exon	1774523	1774754	848	NO	232
9	braker_augustus	intron	1774755	1774828	849	NO	74
9	braker_augustus	exon	1774829	1774935	850	NO	107
9	braker_augustus	intron	1774936	1778264	851	NO	3329
9	braker_augustus	exon	1778265	1778504	852	NO	240
9	braker_augustus	intron	1778505	1779165	853	NO	661
9	braker_augustus	exon	1779166	1779285	854	NO	120
9	braker_augustus	intron	1779286	1781136	855	NO	1851
9	braker_augustus	exon	1781137	1781248	856	NO	112
9	braker_augustus	intron	1781249	1782345	857	NO	1097
9	braker_augustus	exon	1782346	1782469	858	NO	124
9	braker_augustus	intron	1782470	1784069	859	NO	1600
9	braker_augustus	exon	1784070	1784317	860	NO	248
9	braker_augustus	intron	1784318	1785042	861	NO	725
9	braker_augustus	exon	1785043	1785213	862	NO	171
9	braker_augustus	intron	1785214	1785510	863	NO	297
9	braker_augustus	exon	1785511	1785636	864	NO	126
9	braker_augustus	intron	1785637	1785895	865	NO	259
9	braker_augustus	exon	1785896	1785985	866	NO	90
9	braker_augustus	intron	1785986	1786375	867	NO	390
9	braker_augustus	exon	1786376	1786548	868	NO	173
9	braker_augustus	intron	1786549	1787172	869	NO	624
9	braker_augustus	exon	1787173	1787340	870	NO	168
9	braker_augustus	intron	1787341	1787506	871	NO	166
9	braker_augustus	exon	1787507	1787697	872	NO	191
9	braker_augustus	intron	1787698	1788973	873	NO	1276
9	braker_augustus	exon	1788974	1789134	874	NO	161
9	braker_augustus	intron	1789135	1789401	875	NO	267
9	braker_augustus	exon	1789402	1789563	876	NO	162
9	braker_augustus	intron	1789564	1790289	877	NO	726
9	braker_augustus	exon	1790290	1790477	878	NO	188
9	braker_augustus	intron	1790478	1791038	879	NO	561
9	braker_augustus	exon	1791039	1791235	880	NO	197
9	braker_augustus	intron	1791236	1792123	881	NO	888
9	braker_augustus	exon	1792124	1792320	882	NO	197
9	braker_augustus	intron	1792321	1792678	883	NO	358
9	braker_augustus	exon	1792679	1792779	884	NO	101
9	braker_augustus	intron	1792780	1793065	885	NO	286
9	braker_augustus	exon	1793066	1793180	886	NO	115
9	braker_augustus	intron	1793181	1793370	887	NO	190
9	braker_augustus	exon	1793371	1793619	888	NO	249
9	braker_augustus	intron	1793620	1793912	889	NO	293
9	braker_augustus	exon	1793913	1794045	890	NO	133
